TimeKey,Time,Hour,Minute,Hour12Label,ShiftName,ShiftKey,IsNightShift,HalfHourBucket,PortWorkingWindow
2330,23:30:00,23,30,11 PM,C,3,1,23:30,0
2331,23:31:00,23,31,11 PM,C,3,1,23:30,0
2332,23:32:00,23,32,11 PM,C,3,1,23:30,0
2333,23:33:00,23,33,11 PM,C,3,1,23:30,0
2334,23:34:00,23,34,11 PM,C,3,1,23:30,0
2335,23:35:00,23,35,11 PM,C,3,1,23:30,0
2336,23:36:00,23,36,11 PM,C,3,1,23:30,0
2337,23:37:00,23,37,11 PM,C,3,1,23:30,0
2338,23:38:00,23,38,11 PM,C,3,1,23:30,0
2339,23:39:00,23,39,11 PM,C,3,1,23:30,0
2340,23:40:00,23,40,11 PM,C,3,1,23:30,0
2341,23:41:00,23,41,11 PM,C,3,1,23:30,0
2342,23:42:00,23,42,11 PM,C,3,1,23:30,0
2343,23:43:00,23,43,11 PM,C,3,1,23:30,0
2344,23:44:00,23,44,11 PM,C,3,1,23:30,0
2345,23:45:00,23,45,11 PM,C,3,1,23:30,0
2346,23:46:00,23,46,11 PM,C,3,1,23:30,0
2347,23:47:00,23,47,11 PM,C,3,1,23:30,0
2348,23:48:00,23,48,11 PM,C,3,1,23:30,0
2349,23:49:00,23,49,11 PM,C,3,1,23:30,0
2350,23:50:00,23,50,11 PM,C,3,1,23:30,0
2351,23:51:00,23,51,11 PM,C,3,1,23:30,0
2352,23:52:00,23,52,11 PM,C,3,1,23:30,0
2353,23:53:00,23,53,11 PM,C,3,1,23:30,0
2354,23:54:00,23,54,11 PM,C,3,1,23:30,0
2355,23:55:00,23,55,11 PM,C,3,1,23:30,0
2356,23:56:00,23,56,11 PM,C,3,1,23:30,0
2357,23:57:00,23,57,11 PM,C,3,1,23:30,0
2358,23:58:00,23,58,11 PM,C,3,1,23:30,0
2359,23:59:00,23,59,11 PM,C,3,1,23:30,0
