HsCode6,HsCode4,HsCode2,HsChapterName,HsHeadingName,CommodityName,CommodityGroup,IsDangerousGoods,ImdgClass,UnNumber,IsTemperatureControlled,RequiredTempC,IsHighValue,AvgDensityKgPerCbm,TypicalStuffFactorTeu,CommodityKey
401107,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Standard",Industrial,0,#NA,#NA,0,,0,197.1,30.0,467
401108,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Economy",Industrial,0,#NA,#NA,0,,0,176.1,30.0,468
401109,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Type I",Industrial,0,#NA,#NA,0,,0,175.1,30.0,469
401110,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Type II",Industrial,0,#NA,#NA,0,,0,174.8,30.0,470
401111,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Type III",Industrial,0,#NA,#NA,0,,0,189.0,30.0,471
401112,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Class 1",Industrial,0,#NA,#NA,0,,0,169.6,30.0,472
401113,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Class 2",Industrial,0,#NA,#NA,0,,0,236.9,30.0,473
401114,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Export Grade",Industrial,0,#NA,#NA,0,,0,190.2,30.0,474
401115,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Domestic Grade",Industrial,0,#NA,#NA,0,,0,243.8,30.0,475
401116,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Carton Pack",Industrial,0,#NA,#NA,0,,0,184.2,30.0,476
401117,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Palletized",Industrial,0,#NA,#NA,0,,0,165.6,30.0,477
401118,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Loose",Industrial,0,#NA,#NA,0,,0,199.2,30.0,478
401119,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Refined",Industrial,0,#NA,#NA,0,,0,215.5,30.0,479
401120,4011,40,Rubber and Articles Thereof,"New Pneumatic Tyres, of Rubber","New Pneumatic Tyres, of Rubber - Processed",Industrial,0,#NA,#NA,0,,0,184.1,30.0,480
440701,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Grade A,Raw Materials,0,#NA,#NA,0,,0,403.9,30.0,481
440702,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Grade B,Raw Materials,0,#NA,#NA,0,,0,542.1,30.0,482
440703,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Bulk,Raw Materials,0,#NA,#NA,0,,0,547.2,30.0,483
440704,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Retail Pack,Raw Materials,0,#NA,#NA,0,,0,501.0,30.0,484
440705,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Industrial Grade,Raw Materials,0,#NA,#NA,0,,0,562.6,30.0,485
440706,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Premium,Raw Materials,0,#NA,#NA,0,,0,446.2,30.0,486
440707,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Standard,Raw Materials,0,#NA,#NA,0,,0,416.2,30.0,487
440708,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Economy,Raw Materials,0,#NA,#NA,0,,0,500.6,30.0,488
440709,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Type I,Raw Materials,0,#NA,#NA,0,,0,584.6,30.0,489
440710,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Type II,Raw Materials,0,#NA,#NA,0,,0,505.8,30.0,490
440711,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Type III,Raw Materials,0,#NA,#NA,0,,0,588.7,30.0,491
440712,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Class 1,Raw Materials,0,#NA,#NA,0,,0,565.7,30.0,492
440713,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Class 2,Raw Materials,0,#NA,#NA,0,,0,558.7,30.0,493
440714,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Export Grade,Raw Materials,0,#NA,#NA,0,,0,501.7,30.0,494
440715,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Domestic Grade,Raw Materials,0,#NA,#NA,0,,0,520.1,30.0,495
440716,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Carton Pack,Raw Materials,0,#NA,#NA,0,,0,417.7,30.0,496
440717,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Palletized,Raw Materials,0,#NA,#NA,0,,0,520.8,30.0,497
440718,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Loose,Raw Materials,0,#NA,#NA,0,,0,568.6,30.0,498
440719,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Refined,Raw Materials,0,#NA,#NA,0,,0,502.1,30.0,499
440720,4407,44,Wood and Articles of Wood,Wood Sawn or Chipped Lengthwise,Wood Sawn or Chipped Lengthwise - Processed,Raw Materials,0,#NA,#NA,0,,0,434.5,30.0,500
480201,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Grade A,Industrial,0,#NA,#NA,0,,0,447.9,30.0,501
480202,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Grade B,Industrial,0,#NA,#NA,0,,0,416.0,30.0,502
480203,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Bulk,Industrial,0,#NA,#NA,0,,0,338.5,30.0,503
480204,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Retail Pack,Industrial,0,#NA,#NA,0,,0,360.2,30.0,504
480205,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Industrial Grade,Industrial,0,#NA,#NA,0,,0,380.0,30.0,505
480206,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Premium,Industrial,0,#NA,#NA,0,,0,446.1,30.0,506
480207,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Standard,Industrial,0,#NA,#NA,0,,0,446.5,30.0,507
480208,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Economy,Industrial,0,#NA,#NA,0,,0,317.6,30.0,508
480209,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Type I,Industrial,0,#NA,#NA,0,,0,405.3,30.0,509
480210,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Type II,Industrial,0,#NA,#NA,0,,0,373.6,30.0,510
480211,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Type III,Industrial,0,#NA,#NA,0,,0,310.9,30.0,511
480212,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Class 1,Industrial,0,#NA,#NA,0,,0,316.9,30.0,512
480213,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Class 2,Industrial,0,#NA,#NA,0,,0,331.9,30.0,513
480214,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Export Grade,Industrial,0,#NA,#NA,0,,0,323.5,30.0,514
480215,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Domestic Grade,Industrial,0,#NA,#NA,0,,0,363.1,30.0,515
480216,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Carton Pack,Industrial,0,#NA,#NA,0,,0,444.6,30.0,516
480217,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Palletized,Industrial,0,#NA,#NA,0,,0,449.8,30.0,517
480218,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Loose,Industrial,0,#NA,#NA,0,,0,426.7,30.0,518
480219,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Refined,Industrial,0,#NA,#NA,0,,0,391.7,30.0,519
480220,4802,48,Paper and Paperboard,Uncoated Paper and Paperboard,Uncoated Paper and Paperboard - Processed,Industrial,0,#NA,#NA,0,,0,430.4,30.0,520
610901,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Grade A",Consumer Goods,0,#NA,#NA,0,,0,119.6,30.0,521
610902,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Grade B",Consumer Goods,0,#NA,#NA,0,,0,128.9,30.0,522
610903,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Bulk",Consumer Goods,0,#NA,#NA,0,,0,113.6,30.0,523
610904,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Retail Pack",Consumer Goods,0,#NA,#NA,0,,0,142.4,30.0,524
610905,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Industrial Grade",Consumer Goods,0,#NA,#NA,0,,0,110.0,30.0,525
610906,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Premium",Consumer Goods,0,#NA,#NA,0,,0,168.3,30.0,526
610907,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Standard",Consumer Goods,0,#NA,#NA,0,,0,121.9,30.0,527
610908,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Economy",Consumer Goods,0,#NA,#NA,0,,0,155.7,30.0,528
610909,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Type I",Consumer Goods,0,#NA,#NA,0,,0,133.8,30.0,529
610910,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Type II",Consumer Goods,0,#NA,#NA,0,,0,164.4,30.0,530
610911,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Type III",Consumer Goods,0,#NA,#NA,0,,0,124.8,30.0,531
610912,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Class 1",Consumer Goods,0,#NA,#NA,0,,0,115.8,30.0,532
610913,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Class 2",Consumer Goods,0,#NA,#NA,0,,0,131.1,30.0,533
610914,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Export Grade",Consumer Goods,0,#NA,#NA,0,,0,137.7,30.0,534
610915,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Domestic Grade",Consumer Goods,0,#NA,#NA,0,,0,120.6,30.0,535
610916,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Carton Pack",Consumer Goods,0,#NA,#NA,0,,0,119.4,30.0,536
610917,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Palletized",Consumer Goods,0,#NA,#NA,0,,0,117.0,30.0,537
610918,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Loose",Consumer Goods,0,#NA,#NA,0,,0,144.7,30.0,538
610919,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Refined",Consumer Goods,0,#NA,#NA,0,,0,155.4,30.0,539
610920,6109,61,"Articles of Apparel, Knitted or Crocheted","T-Shirts, Singlets, Knitted","T-Shirts, Singlets, Knitted - Processed",Consumer Goods,0,#NA,#NA,0,,0,165.3,30.0,540
620301,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Grade A",Consumer Goods,0,#NA,#NA,0,,0,197.3,30.0,541
620302,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Grade B",Consumer Goods,0,#NA,#NA,0,,0,126.3,30.0,542
620303,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Bulk",Consumer Goods,0,#NA,#NA,0,,0,177.7,30.0,543
620304,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Retail Pack",Consumer Goods,0,#NA,#NA,0,,0,129.2,30.0,544
620305,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Industrial Grade",Consumer Goods,0,#NA,#NA,0,,0,129.0,30.0,545
620306,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Premium",Consumer Goods,0,#NA,#NA,0,,0,176.4,30.0,546
620307,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Standard",Consumer Goods,0,#NA,#NA,0,,0,163.2,30.0,547
620308,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Economy",Consumer Goods,0,#NA,#NA,0,,0,124.1,30.0,548
620309,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Type I",Consumer Goods,0,#NA,#NA,0,,0,197.9,30.0,549
620310,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Type II",Consumer Goods,0,#NA,#NA,0,,0,130.8,30.0,550
620311,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Type III",Consumer Goods,0,#NA,#NA,0,,0,134.1,30.0,551
620312,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Class 1",Consumer Goods,0,#NA,#NA,0,,0,196.6,30.0,552
620313,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Class 2",Consumer Goods,0,#NA,#NA,0,,0,163.3,30.0,553
620314,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Export Grade",Consumer Goods,0,#NA,#NA,0,,0,139.1,30.0,554
620315,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Domestic Grade",Consumer Goods,0,#NA,#NA,0,,0,185.2,30.0,555
620316,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Carton Pack",Consumer Goods,0,#NA,#NA,0,,0,173.5,30.0,556
620317,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Palletized",Consumer Goods,0,#NA,#NA,0,,0,183.1,30.0,557
620318,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Loose",Consumer Goods,0,#NA,#NA,0,,0,187.2,30.0,558
620319,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Refined",Consumer Goods,0,#NA,#NA,0,,0,177.5,30.0,559
620320,6203,62,"Articles of Apparel, Not Knitted","Men's Suits, Trousers, Not Knitted","Men's Suits, Trousers, Not Knitted - Processed",Consumer Goods,0,#NA,#NA,0,,0,150.1,30.0,560
640301,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Grade A,Consumer Goods,0,#NA,#NA,0,,0,157.4,30.0,561
640302,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Grade B,Consumer Goods,0,#NA,#NA,0,,0,230.1,30.0,562
640303,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Bulk,Consumer Goods,0,#NA,#NA,0,,0,209.4,30.0,563
640304,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Retail Pack,Consumer Goods,0,#NA,#NA,0,,0,202.3,30.0,564
640305,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Industrial Grade,Consumer Goods,0,#NA,#NA,0,,0,208.8,30.0,565
640306,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Premium,Consumer Goods,0,#NA,#NA,0,,0,156.0,30.0,566
640307,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Standard,Consumer Goods,0,#NA,#NA,0,,0,187.8,30.0,567
640308,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Economy,Consumer Goods,0,#NA,#NA,0,,0,167.0,30.0,568
640309,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Type I,Consumer Goods,0,#NA,#NA,0,,0,246.0,30.0,569
640310,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Type II,Consumer Goods,0,#NA,#NA,0,,0,165.1,30.0,570
640311,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Type III,Consumer Goods,0,#NA,#NA,0,,0,192.9,30.0,571
640312,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Class 1,Consumer Goods,0,#NA,#NA,0,,0,221.1,30.0,572
640313,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Class 2,Consumer Goods,0,#NA,#NA,0,,0,239.9,30.0,573
640314,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Export Grade,Consumer Goods,0,#NA,#NA,0,,0,155.5,30.0,574
640315,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Domestic Grade,Consumer Goods,0,#NA,#NA,0,,0,229.8,30.0,575
640316,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Carton Pack,Consumer Goods,0,#NA,#NA,0,,0,178.9,30.0,576
640317,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Palletized,Consumer Goods,0,#NA,#NA,0,,0,163.0,30.0,577
640318,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Loose,Consumer Goods,0,#NA,#NA,0,,0,182.4,30.0,578
640319,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Refined,Consumer Goods,0,#NA,#NA,0,,0,178.0,30.0,579
640320,6403,64,"Footwear, Gaiters and the Like",Footwear with Leather Uppers,Footwear with Leather Uppers - Processed,Consumer Goods,0,#NA,#NA,0,,0,163.5,30.0,580
720801,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Grade A,Raw Materials,0,#NA,#NA,0,,0,2482.6,8.76,581
720802,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Grade B,Raw Materials,0,#NA,#NA,0,,0,2378.2,9.15,582
720803,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Bulk,Raw Materials,0,#NA,#NA,0,,0,2452.9,8.87,583
720804,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Retail Pack,Raw Materials,0,#NA,#NA,0,,0,2767.4,7.86,584
720805,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Industrial Grade,Raw Materials,0,#NA,#NA,0,,0,3155.0,6.89,585
720806,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Premium,Raw Materials,0,#NA,#NA,0,,0,3006.4,7.23,586
720807,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Standard,Raw Materials,0,#NA,#NA,0,,0,2277.6,9.55,587
720808,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Economy,Raw Materials,0,#NA,#NA,0,,0,3042.6,7.15,588
720809,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Type I,Raw Materials,0,#NA,#NA,0,,0,3065.4,7.1,589
720810,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Type II,Raw Materials,0,#NA,#NA,0,,0,2237.2,9.72,590
720811,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Type III,Raw Materials,0,#NA,#NA,0,,0,2553.8,8.52,591
720812,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Class 1,Raw Materials,0,#NA,#NA,0,,0,2603.6,8.35,592
720813,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Class 2,Raw Materials,0,#NA,#NA,0,,0,2998.6,7.25,593
720814,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Export Grade,Raw Materials,0,#NA,#NA,0,,0,2873.4,7.57,594
720815,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Domestic Grade,Raw Materials,0,#NA,#NA,0,,0,2648.0,8.21,595
720816,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Carton Pack,Raw Materials,0,#NA,#NA,0,,0,3128.8,6.95,596
720817,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Palletized,Raw Materials,0,#NA,#NA,0,,0,2163.9,10.05,597
720818,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Loose,Raw Materials,0,#NA,#NA,0,,0,2155.2,10.09,598
720819,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Refined,Raw Materials,0,#NA,#NA,0,,0,2070.4,10.51,599
720820,7208,72,Iron and Steel,Flat-Rolled Iron or Steel Products,Flat-Rolled Iron or Steel Products - Processed,Raw Materials,0,#NA,#NA,0,,0,2465.9,8.82,600
730801,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Grade A,Industrial,0,#NA,#NA,0,,0,1006.3,21.61,601
730802,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Grade B,Industrial,0,#NA,#NA,0,,0,676.6,30.0,602
730803,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Bulk,Industrial,0,#NA,#NA,0,,0,983.1,22.12,603
730804,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Retail Pack,Industrial,0,#NA,#NA,0,,0,886.2,24.54,604
730805,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Industrial Grade,Industrial,0,#NA,#NA,0,,0,1007.2,21.6,605
730806,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Premium,Industrial,0,#NA,#NA,0,,0,1075.1,20.23,606
730807,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Standard,Industrial,0,#NA,#NA,0,,0,920.3,23.63,607
730808,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Economy,Industrial,0,#NA,#NA,0,,0,1001.2,21.72,608
730809,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Type I,Industrial,0,#NA,#NA,0,,0,605.4,30.0,609
730810,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Type II,Industrial,0,#NA,#NA,0,,0,943.1,23.06,610
730811,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Type III,Industrial,0,#NA,#NA,0,,0,993.6,21.89,611
730812,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Class 1,Industrial,0,#NA,#NA,0,,0,1149.7,18.92,612
730813,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Class 2,Industrial,0,#NA,#NA,0,,0,1131.0,19.23,613
730814,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Export Grade,Industrial,0,#NA,#NA,0,,0,1047.4,20.76,614
730815,7308,73,Articles of Iron or Steel,Structures and Parts of Iron/Steel,Structures and Parts of Iron/Steel - Domestic Grade,Industrial,0,#NA,#NA,0,,0,1054.1,20.63,615
